tender_id,lot_number,bid_number,varname,Master,Using
"5a118f09-8f59-4666-8353-5a9bc39961de",15,1,"bid_priceUsd","1302.40380859375","11156.2392578125"
"5a118f09-8f59-4666-8353-5a9bc39961de",15,1,"bid_price","979","8386"
"5a118f09-8f59-4666-8353-5a9bc39961de",15,1,"title","Stadiometers","High Definition Video Laryngoscope System"
"5a118f09-8f59-4666-8353-5a9bc39961de",16,1,"bidder_masterid","f29a19a4-ce5f-45d6-9743-4fd094baa5b2","f7a55474-08ac-43a0-9afb-253bffc3897e"
"5a118f09-8f59-4666-8353-5a9bc39961de",16,1,"bidder_geocodes","["MT001"]","["MT000"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",16,1,"bidder_name","Associated Equipment Ltd","Pharma-Cos Limited"
"5a118f09-8f59-4666-8353-5a9bc39961de",16,1,"bid_priceUsd","9350.966796875","1529.89208984375"
"5a118f09-8f59-4666-8353-5a9bc39961de",16,1,"bid_price","7029","1150"
"5a118f09-8f59-4666-8353-5a9bc39961de",16,1,"title","Table, Resuscitation, Neonatal","Pressure Regulator For Entonox, With Face Mask"
"5a118f09-8f59-4666-8353-5a9bc39961de",16,1,"bids_count","4","1"
"5a118f09-8f59-4666-8353-5a9bc39961de",16,1,"ind_singleb_val","100","0"
"5a118f09-8f59-4666-8353-5a9bc39961de",17,1,"bidder_masterid","86ee2a6f-108a-4d7d-9439-fe5cd57358d4","2d355f34-4109-42ef-9d5f-3133efa7f833"
"5a118f09-8f59-4666-8353-5a9bc39961de",17,1,"bidder_id","C4250","C1822"
"5a118f09-8f59-4666-8353-5a9bc39961de",17,1,"bidder_geocodes","["MT001"]","["MT000"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",17,1,"bidder_name","Technoline Ltd","EuroPharma Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",17,1,"bid_priceUsd","248032.765625","31023.55078125"
"5a118f09-8f59-4666-8353-5a9bc39961de",17,1,"bid_price","186443","23320"
"5a118f09-8f59-4666-8353-5a9bc39961de",17,1,"title","Fibre Endoscopy System On Rack/Trolley","Infusion Pump, Volumetric, 1-Channel, Micro and Macro Infusions"
"5a118f09-8f59-4666-8353-5a9bc39961de",17,1,"bids_count","5","7"
"5a118f09-8f59-4666-8353-5a9bc39961de",18,1,"bidder_masterid","2d355f34-4109-42ef-9d5f-3133efa7f833","f29a19a4-ce5f-45d6-9743-4fd094baa5b2"
"5a118f09-8f59-4666-8353-5a9bc39961de",18,1,"bidder_id","C1822",""
"5a118f09-8f59-4666-8353-5a9bc39961de",18,1,"bidder_geocodes","["MT000"]","["MT001"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",18,1,"bidder_name","EuroPharma Ltd","Associated Equipment Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",18,1,"bid_priceUsd","31023.55078125","44614.31640625"
"5a118f09-8f59-4666-8353-5a9bc39961de",18,1,"bid_price","23320","33536"
"5a118f09-8f59-4666-8353-5a9bc39961de",18,1,"title","Infusion Pump, Volumetric, 1-Channel, Micro and Macro Infusions","Monitor, Bedside, With Flexible Parameter Module Configuration"
"5a118f09-8f59-4666-8353-5a9bc39961de",19,1,"bidder_masterid","f29a19a4-ce5f-45d6-9743-4fd094baa5b2","ff8b71da-ea28-4eac-889f-fe81e239e487"
"5a118f09-8f59-4666-8353-5a9bc39961de",19,1,"bidder_id","","C38907"
"5a118f09-8f59-4666-8353-5a9bc39961de",19,1,"bidder_geocodes","["MT001"]","["MT000"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",19,1,"bidder_name","Associated Equipment Ltd","Evolve Ltd."
"5a118f09-8f59-4666-8353-5a9bc39961de",19,1,"bid_priceUsd","28150.015625","16170.294921875"
"5a118f09-8f59-4666-8353-5a9bc39961de",19,1,"bid_price","21160","12155"
"5a118f09-8f59-4666-8353-5a9bc39961de",19,1,"title","Non-Invasive Cardiac Output","Colposcope, With Co2 Laser Attachment"
"5a118f09-8f59-4666-8353-5a9bc39961de",19,1,"bids_count","3","4"
"5a118f09-8f59-4666-8353-5a9bc39961de",20,1,"bidder_masterid","f7a55474-08ac-43a0-9afb-253bffc3897e","f29a19a4-ce5f-45d6-9743-4fd094baa5b2"
"5a118f09-8f59-4666-8353-5a9bc39961de",20,1,"bidder_geocodes","["MT000"]","["MT001"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",20,1,"bidder_name","Pharma-Cos Limited","Associated Equipment Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",20,1,"bid_priceUsd","5636.65478515625","57920.38671875"
"5a118f09-8f59-4666-8353-5a9bc39961de",20,1,"bid_price","4237","43538"
"5a118f09-8f59-4666-8353-5a9bc39961de",20,1,"title","Pulse Oximeter Unit, Portable","Ventilator, Paediatrics and Adult"
"5a118f09-8f59-4666-8353-5a9bc39961de",20,1,"bids_count","8","5"
"5a118f09-8f59-4666-8353-5a9bc39961de",21,1,"bidder_masterid","f29a19a4-ce5f-45d6-9743-4fd094baa5b2","5af1175e-379f-4504-bb11-1cfbc04bcdcc"
"5a118f09-8f59-4666-8353-5a9bc39961de",21,1,"bidder_geocodes","["MT001"]","[""]"
"5a118f09-8f59-4666-8353-5a9bc39961de",21,1,"bidder_name","Associated Equipment Ltd","A.T.G CO. LTD"
"5a118f09-8f59-4666-8353-5a9bc39961de",21,1,"bid_priceUsd","1948.949462890625","762.285400390625"
"5a118f09-8f59-4666-8353-5a9bc39961de",21,1,"bid_price","1465","573"
"5a118f09-8f59-4666-8353-5a9bc39961de",21,1,"title","Deep Vein Thrombosis Prophylaxis Machine","Transcutaneous Nerve Stimulator Unit"
"5a118f09-8f59-4666-8353-5a9bc39961de",21,1,"bids_count","6","3"
"5a118f09-8f59-4666-8353-5a9bc39961de",22,1,"bidder_masterid","86ee2a6f-108a-4d7d-9439-fe5cd57358d4","f29a19a4-ce5f-45d6-9743-4fd094baa5b2"
"5a118f09-8f59-4666-8353-5a9bc39961de",22,1,"bidder_id","C4250",""
"5a118f09-8f59-4666-8353-5a9bc39961de",22,1,"bidder_name","Technoline Ltd","Associated Equipment Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",22,1,"bid_priceUsd","3261.99609375","28150.015625"
"5a118f09-8f59-4666-8353-5a9bc39961de",22,1,"bid_price","2452","21160"
"5a118f09-8f59-4666-8353-5a9bc39961de",22,1,"title","Reusable Surgical Clip Applicator for Ligature Clips","Non-Invasive Cardiac Output"
"5a118f09-8f59-4666-8353-5a9bc39961de",23,1,"bidder_masterid","5af1175e-379f-4504-bb11-1cfbc04bcdcc","dc388c09-7ccd-434a-a78f-cf3aac1229c7"
"5a118f09-8f59-4666-8353-5a9bc39961de",23,1,"bidder_country","MT",""
"5a118f09-8f59-4666-8353-5a9bc39961de",23,1,"bidder_name","A.T.G CO. LTD","E.J. Busuttil Limited"
"5a118f09-8f59-4666-8353-5a9bc39961de",23,1,"bid_priceUsd","762.285400390625","20617.625"
"5a118f09-8f59-4666-8353-5a9bc39961de",23,1,"bid_price","573","15498"
"5a118f09-8f59-4666-8353-5a9bc39961de",23,1,"title","Transcutaneous Nerve Stimulator Unit","Flexible Fiberscope for Intubation"
"5a118f09-8f59-4666-8353-5a9bc39961de",23,1,"bids_count","3","4"
"5a118f09-8f59-4666-8353-5a9bc39961de",25,1,"bidder_masterid","22d4f6dc-76b6-4462-a3a2-7f19c963bef3","f29a19a4-ce5f-45d6-9743-4fd094baa5b2"
"5a118f09-8f59-4666-8353-5a9bc39961de",25,1,"bidder_id","MT17608637",""
"5a118f09-8f59-4666-8353-5a9bc39961de",25,1,"bidder_geocodes","["MT000"]","["MT001"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",25,1,"bidder_name","Triomed Limited","Associated Equipment Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",25,1,"bid_priceUsd","6319.11962890625","39698.703125"
"5a118f09-8f59-4666-8353-5a9bc39961de",25,1,"bid_price","4750","29841"
"5a118f09-8f59-4666-8353-5a9bc39961de",25,1,"title","Cardiotocograph","Monitor, Bedside, With Flexible Parameter Module Configuration"
"5a118f09-8f59-4666-8353-5a9bc39961de",25,1,"bids_count","3","6"
"5a118f09-8f59-4666-8353-5a9bc39961de",26,1,"bid_priceUsd","1593.74853515625","469.6103515625"
"5a118f09-8f59-4666-8353-5a9bc39961de",26,1,"bid_price","1198","353"
"5a118f09-8f59-4666-8353-5a9bc39961de",26,1,"title","Fascial Closure Instrument","Exsanguinator"
"5a118f09-8f59-4666-8353-5a9bc39961de",26,1,"bids_count","3","2"
"5a118f09-8f59-4666-8353-5a9bc39961de",27,1,"bidder_masterid","22d4f6dc-76b6-4462-a3a2-7f19c963bef3","f7a55474-08ac-43a0-9afb-253bffc3897e"
"5a118f09-8f59-4666-8353-5a9bc39961de",27,1,"bidder_id","MT17608637",""
"5a118f09-8f59-4666-8353-5a9bc39961de",27,1,"bidder_name","Triomed Limited","Pharma-Cos Limited"
"5a118f09-8f59-4666-8353-5a9bc39961de",27,1,"bid_priceUsd","11270.6484375","18517.015625"
"5a118f09-8f59-4666-8353-5a9bc39961de",27,1,"bid_price","8472","13919"
"5a118f09-8f59-4666-8353-5a9bc39961de",27,1,"title","Ecg Recorder, Mobile, 12-Channels","Mobile High Suction Pump"
"5a118f09-8f59-4666-8353-5a9bc39961de",28,1,"bidder_masterid","86ee2a6f-108a-4d7d-9439-fe5cd57358d4","2d355f34-4109-42ef-9d5f-3133efa7f833"
"5a118f09-8f59-4666-8353-5a9bc39961de",28,1,"bidder_id","C4250","C1822"
"5a118f09-8f59-4666-8353-5a9bc39961de",28,1,"bidder_geocodes","["MT001"]","["MT000"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",28,1,"bidder_name","Technoline Ltd","EuroPharma Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",28,1,"bid_priceUsd","469.6103515625","8620.609375"
"5a118f09-8f59-4666-8353-5a9bc39961de",28,1,"bid_price","353","6480"
"5a118f09-8f59-4666-8353-5a9bc39961de",28,1,"title","Exsanguinator","Target Controlled Infusion (TCI) Pumps"
"5a118f09-8f59-4666-8353-5a9bc39961de",28,1,"bids_count","2","6"
"5a118f09-8f59-4666-8353-5a9bc39961de",29,1,"bidder_masterid","ea0bd9ac-4233-40ca-a79b-313b20d12a6a","86ee2a6f-108a-4d7d-9439-fe5cd57358d4"
"5a118f09-8f59-4666-8353-5a9bc39961de",29,1,"bidder_id","","C4250"
"5a118f09-8f59-4666-8353-5a9bc39961de",29,1,"bidder_geocodes","["MT000"]","["MT001"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",29,1,"bidder_name","E.J. Busuttil Limited","Technoline Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",29,1,"bid_priceUsd","419573.5625","248032.765625"
"5a118f09-8f59-4666-8353-5a9bc39961de",29,1,"bid_price","315388","186443"
"5a118f09-8f59-4666-8353-5a9bc39961de",29,1,"title","High Definition Video Endoscopy System","Fibre Endoscopy System On Rack/Trolley"
"5a118f09-8f59-4666-8353-5a9bc39961de",29,1,"bids_count","4","5"
"5a118f09-8f59-4666-8353-5a9bc39961de",30,1,"bidder_masterid","86ee2a6f-108a-4d7d-9439-fe5cd57358d4","f7a55474-08ac-43a0-9afb-253bffc3897e"
"5a118f09-8f59-4666-8353-5a9bc39961de",30,1,"bidder_id","C4250",""
"5a118f09-8f59-4666-8353-5a9bc39961de",30,1,"bidder_geocodes","["MT001"]","["MT000"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",30,1,"bidder_name","Technoline Ltd","Pharma-Cos Limited"
"5a118f09-8f59-4666-8353-5a9bc39961de",30,1,"bid_priceUsd","659.84912109375","6025.1142578125"
"5a118f09-8f59-4666-8353-5a9bc39961de",30,1,"bid_price","496","4529"
"5a118f09-8f59-4666-8353-5a9bc39961de",30,1,"title","Laryngoscope Handle, Standard Size, Hook-On Coupling, With Reusable Blades","Wall Mounted Diagnostic Set"
"5a118f09-8f59-4666-8353-5a9bc39961de",30,1,"bids_count","4","8"
"5a118f09-8f59-4666-8353-5a9bc39961de",31,1,"bidder_masterid","f7a55474-08ac-43a0-9afb-253bffc3897e","f29a19a4-ce5f-45d6-9743-4fd094baa5b2"
"5a118f09-8f59-4666-8353-5a9bc39961de",31,1,"bidder_geocodes","["MT000"]","["MT001"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",31,1,"bidder_name","Pharma-Cos Limited","Associated Equipment Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",31,1,"bid_priceUsd","6025.1142578125","1948.949462890625"
"5a118f09-8f59-4666-8353-5a9bc39961de",31,1,"bid_price","4529","1465"
"5a118f09-8f59-4666-8353-5a9bc39961de",31,1,"title","Wall Mounted Diagnostic Set","Deep Vein Thrombosis Prophylaxis Machine"
"5a118f09-8f59-4666-8353-5a9bc39961de",31,1,"bids_count","8","6"
"5a118f09-8f59-4666-8353-5a9bc39961de",32,1,"bidder_masterid","8b4902f7-126f-45a7-a9ed-e79d6bd9e157","f29a19a4-ce5f-45d6-9743-4fd094baa5b2"
"5a118f09-8f59-4666-8353-5a9bc39961de",32,1,"bidder_country","","MT"
"5a118f09-8f59-4666-8353-5a9bc39961de",32,1,"bidder_geocodes","[""]","["MT001"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",32,1,"bidder_name","A.M. Mangion Ltd","Associated Equipment Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",32,1,"bid_priceUsd","24580.7109375","14663.0185546875"
"5a118f09-8f59-4666-8353-5a9bc39961de",32,1,"bid_price","18477","11022"
"5a118f09-8f59-4666-8353-5a9bc39961de",32,1,"title","Patient Controlled Analgesia (PCA) Volumetric Pump","Patient Controlled Analgesia (PCA) Syringe Pump"
"5a118f09-8f59-4666-8353-5a9bc39961de",32,1,"bids_count","3","4"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"bidder_masterid","dc388c09-7ccd-434a-a78f-cf3aac1229c7","22d4f6dc-76b6-4462-a3a2-7f19c963bef3"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"bidder_id","","MT17608637"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"bidder_country","","MT"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"bidder_geocodes","[""]","["MT000"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"bidder_name","E.J. Busuttil Limited","Triomed Limited"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"bid_priceUsd","20617.625","11270.6484375"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"bid_price","15498","8472"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"title","Flexible Fiberscope for Intubation","Ecg Recorder, Mobile, 12-Channels"
"5a118f09-8f59-4666-8353-5a9bc39961de",33,1,"bids_count","4","5"
"5a118f09-8f59-4666-8353-5a9bc39961de",34,1,"bidder_masterid","5af1175e-379f-4504-bb11-1cfbc04bcdcc","86ee2a6f-108a-4d7d-9439-fe5cd57358d4"
"5a118f09-8f59-4666-8353-5a9bc39961de",34,1,"bidder_id","","C4250"
"5a118f09-8f59-4666-8353-5a9bc39961de",34,1,"bidder_geocodes","[""]","["MT001"]"
"5a118f09-8f59-4666-8353-5a9bc39961de",34,1,"bidder_name","A.T.G CO. LTD","Technoline Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",34,1,"bid_priceUsd","316.62115478515625","11118.990234375"
"5a118f09-8f59-4666-8353-5a9bc39961de",34,1,"bid_price","238","8358"
"5a118f09-8f59-4666-8353-5a9bc39961de",34,1,"title","Sphygmomanometer, Portable, Electronic","Endoscopy Xenon/Led Light Source and Cable and Ent Head Lamp"
"5a118f09-8f59-4666-8353-5a9bc39961de",34,1,"bids_count","4","2"
"5a118f09-8f59-4666-8353-5a9bc39961de",35,1,"bidder_masterid","f29a19a4-ce5f-45d6-9743-4fd094baa5b2","86ee2a6f-108a-4d7d-9439-fe5cd57358d4"
"5a118f09-8f59-4666-8353-5a9bc39961de",35,1,"bidder_id","","C4250"
"5a118f09-8f59-4666-8353-5a9bc39961de",35,1,"bidder_name","Associated Equipment Ltd","Technoline Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",35,1,"bid_priceUsd","44614.31640625","659.84912109375"
"5a118f09-8f59-4666-8353-5a9bc39961de",35,1,"bid_price","33536","496"
"5a118f09-8f59-4666-8353-5a9bc39961de",35,1,"title","Monitor, Bedside, With Flexible Parameter Module Configuration","Laryngoscope Handle, Standard Size, Hook-On Coupling, With Reusable Blades"
"5a118f09-8f59-4666-8353-5a9bc39961de",35,1,"bids_count","7","4"
"5a118f09-8f59-4666-8353-5a9bc39961de",36,1,"bidder_masterid","f7a55474-08ac-43a0-9afb-253bffc3897e","2d355f34-4109-42ef-9d5f-3133efa7f833"
"5a118f09-8f59-4666-8353-5a9bc39961de",36,1,"bidder_id","","C1822"
"5a118f09-8f59-4666-8353-5a9bc39961de",36,1,"bidder_name","Pharma-Cos Limited","EuroPharma Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",36,1,"bid_priceUsd","37983.89453125","13425.80078125"
"5a118f09-8f59-4666-8353-5a9bc39961de",36,1,"bid_price","28552","10092"
"5a118f09-8f59-4666-8353-5a9bc39961de",36,1,"title","Ventilator, Transport For Paediatrics And Adult","Pump, Feeding, Enteral"
"5a118f09-8f59-4666-8353-5a9bc39961de",37,1,"bidder_masterid","f29a19a4-ce5f-45d6-9743-4fd094baa5b2","86ee2a6f-108a-4d7d-9439-fe5cd57358d4"
"5a118f09-8f59-4666-8353-5a9bc39961de",37,1,"bidder_id","","C4250"
"5a118f09-8f59-4666-8353-5a9bc39961de",37,1,"bidder_name","Associated Equipment Ltd","Technoline Ltd"
"5a118f09-8f59-4666-8353-5a9bc39961de",37,1,"bid_priceUsd","197837.671875","1593.74853515625"
"5a118f09-8f59-4666-8353-5a9bc39961de",37,1,"bid_price","148712","1198"
"5a118f09-8f59-4666-8353-5a9bc39961de",37,1,"title","Monitor, Multiparameter, With Integrated Fixed Modules, Portable","Fascial Closure Instrument"
"5a118f09-8f59-4666-8353-5a9bc39961de",37,1,"bids_count","7","3"
"5a118f09-8f59-4666-8353-5a9bc39961de",38,1,"bidder_masterid","f7a55474-08ac-43a0-9afb-253bffc3897e","22d4f6dc-76b6-4462-a3a2-7f19c963bef3"
"5a118f09-8f59-4666-8353-5a9bc39961de",38,1,"bidder_id","","MT17608637"
"5a118f09-8f59-4666-8353-5a9bc39961de",38,1,"bidder_name","Pharma-Cos Limited","Triomed Limited"
"5a118f09-8f59-4666-8353-5a9bc39961de",38,1,"bid_priceUsd","7622.85400390625","6319.11962890625"
"5a118f09-8f59-4666-8353-5a9bc39961de",38,1,"bid_price","5730","4750"
"5a118f09-8f59-4666-8353-5a9bc39961de",38,1,"title","Bi Spectral Index Monitoring Unit","Cardiotocograph"
"5c8ad643-70e4-4d87-878c-eea689e3472f",1,1,"bid_priceUsd","15062.091796875","858599.5625"
"5c8ad643-70e4-4d87-878c-eea689e3472f",1,1,"bid_price","10489","597915"
"5c8ad643-70e4-4d87-878c-eea689e3472f",1,1,"title","Lot 2 — Environmentally Friendly Cleaning Services at Enemalta plc Gozo District","Lot 1 — Environmentally Friendly Cleaning Services at Enemalta plc Malta Sites"
"5c8ad643-70e4-4d87-878c-eea689e3472f",2,1,"bid_priceUsd","858599.5625","15062.091796875"
"5c8ad643-70e4-4d87-878c-eea689e3472f",2,1,"bid_price","597915","10489"
"5c8ad643-70e4-4d87-878c-eea689e3472f",2,1,"title","Lot 1 — Environmentally Friendly Cleaning Services at Enemalta plc Malta Sites","Lot 2 — Environmentally Friendly Cleaning Services at Enemalta plc Gozo District"
"5d69c6c8-bd9d-42eb-a176-43c5336e3d67",1,1,"bid_priceUsd","285201.15625","496373.125"
"5d69c6c8-bd9d-42eb-a176-43c5336e3d67",1,1,"bid_price","203823","354740"
"5d69c6c8-bd9d-42eb-a176-43c5336e3d67",2,1,"bid_priceUsd","496373.125","285201.15625"
"5d69c6c8-bd9d-42eb-a176-43c5336e3d67",2,1,"bid_price","354740","203823"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",1,1,"bidder_masterid","8539ff18-589c-4e9d-8bb1-ba0be2e1ddfa","1566a347-d98e-467c-a349-68bdb53a58a6"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",1,1,"bidder_geocodes","[""]","["MT001"]"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",1,1,"bidder_name","Zahra Enterprises Limited","Engineering and Technology Ltd"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",1,1,"bid_priceUsd","42783.765625","113145.5"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",1,1,"bid_price","32160","85050"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",1,1,"title","Electro-Submersible Waste Water Pumps","Electrical Horizontal Surface Clean Water Pumps"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",2,1,"bidder_masterid","1566a347-d98e-467c-a349-68bdb53a58a6","8539ff18-589c-4e9d-8bb1-ba0be2e1ddfa"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",2,1,"bidder_geocodes","["MT001"]","[""]"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",2,1,"bidder_name","Engineering and Technology Ltd","Zahra Enterprises Limited"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",2,1,"bid_priceUsd","113145.5","42783.765625"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",2,1,"bid_price","85050","32160"
"5dcc9104-cb05-4fdf-843a-67358c6fee54",2,1,"title","Electrical Horizontal Surface Clean Water Pumps","Electro-Submersible Waste Water Pumps"
"5de11ff3-dda0-4d43-b801-df533f415db9",1,1,"bidder_masterid","f29a19a4-ce5f-45d6-9743-4fd094baa5b2","322128aa-63c0-49bb-b2e1-04db6bc34182"
"5de11ff3-dda0-4d43-b801-df533f415db9",1,1,"bidder_geocodes","["MT001"]","[""]"
"5de11ff3-dda0-4d43-b801-df533f415db9",1,1,"bidder_name","Associated Equipment Ltd","Suratek Ltd"
"5de11ff3-dda0-4d43-b801-df533f415db9",1,1,"bid_priceUsd","87971.28125","409182.8125"
"5de11ff3-dda0-4d43-b801-df533f415db9",1,1,"bid_price","64868","301722"
"5de11ff3-dda0-4d43-b801-df533f415db9",1,1,"title","Supply, Installation and Commissioning of of a 3D Ultrasound Machine","Supply, installation and commissioning of Mobile Fluoroscopy Unit"
"5de11ff3-dda0-4d43-b801-df533f415db9",3,1,"bidder_masterid","322128aa-63c0-49bb-b2e1-04db6bc34182","86ee2a6f-108a-4d7d-9439-fe5cd57358d4"
"5de11ff3-dda0-4d43-b801-df533f415db9",3,1,"bidder_id","","C4250"
"5de11ff3-dda0-4d43-b801-df533f415db9",3,1,"bidder_geocodes","[""]","["MT001"]"
"5de11ff3-dda0-4d43-b801-df533f415db9",3,1,"bidder_name","Suratek Ltd","Technoline Ltd"
"5de11ff3-dda0-4d43-b801-df533f415db9",3,1,"bid_priceUsd","409182.8125","42085.6640625"
"5de11ff3-dda0-4d43-b801-df533f415db9",3,1,"bid_price","301722","31033"
"5de11ff3-dda0-4d43-b801-df533f415db9",3,1,"title","Supply, installation and commissioning of Mobile Fluoroscopy Unit","Supply of Doppler Ultrasound Machines for Vascular Applications"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"bidder_masterid","ea0bd9ac-4233-40ca-a79b-313b20d12a6a","80595669-c6fc-4aff-a857-498e4e8255ea"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"bidder_id","","111020110"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"bidder_country","MT","IT"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"bidder_geocodes","["MT000"]","["ITC4C"]"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"bidder_name","E.J. Busuttil Limited","Fujifilm Italia SpA"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"bid_priceUsd","90312.015625","796439.3125"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"bid_price","66594","587276"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"title","Small Bowel Eneteroscopy System","Supply, installation and commissioning of 2 Direct Digital X-Ray System"
"5de11ff3-dda0-4d43-b801-df533f415db9",4,1,"ind_taxhav2_val",".","100"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"bidder_masterid","80595669-c6fc-4aff-a857-498e4e8255ea","86ee2a6f-108a-4d7d-9439-fe5cd57358d4"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"bidder_id","111020110","C4250"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"bidder_country","IT","MT"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"bidder_geocodes","["ITC4C"]","["MT001"]"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"bidder_name","Fujifilm Italia SpA","Technoline Ltd"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"bid_priceUsd","796439.3125","872106.125"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"bid_price","587276","643071"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"title","Supply, installation and commissioning of 2 Direct Digital X-Ray System","Supply, installation and commissioning of Video Scopes"
"5de11ff3-dda0-4d43-b801-df533f415db9",5,1,"ind_taxhav2_val","100","."
"5de11ff3-dda0-4d43-b801-df533f415db9",6,1,"bidder_masterid","86ee2a6f-108a-4d7d-9439-fe5cd57358d4","f29a19a4-ce5f-45d6-9743-4fd094baa5b2"
"5de11ff3-dda0-4d43-b801-df533f415db9",6,1,"bidder_id","C4250",""
"5de11ff3-dda0-4d43-b801-df533f415db9",6,1,"bidder_name","Technoline Ltd","Associated Equipment Ltd"
"5de11ff3-dda0-4d43-b801-df533f415db9",6,1,"bid_priceUsd","42085.6640625","87971.28125"
"5de11ff3-dda0-4d43-b801-df533f415db9",6,1,"bid_price","31033","64868"
"5de11ff3-dda0-4d43-b801-df533f415db9",6,1,"title","Supply of Doppler Ultrasound Machines for Vascular Applications","Supply, Installation and Commissioning of of a 3D Ultrasound Machine"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"bidder_masterid","86ee2a6f-108a-4d7d-9439-fe5cd57358d4","80595669-c6fc-4aff-a857-498e4e8255ea"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"bidder_id","C4250","111020110"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"bidder_country","MT","IT"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"bidder_geocodes","["MT001"]","["ITC4C"]"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"bidder_name","Technoline Ltd","Fujifilm Italia SpA"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"bid_priceUsd","872106.125","484817.125"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"bid_price","643071","357493"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"title","Supply, installation and commissioning of Video Scopes","Supply, installation and commissioning of a Digital Mammography with Stereotaxis"
"5de11ff3-dda0-4d43-b801-df533f415db9",7,1,"ind_taxhav2_val",".","100"
"5de11ff3-dda0-4d43-b801-df533f415db9",8,1,"bidder_masterid","80595669-c6fc-4aff-a857-498e4e8255ea","ff8b71da-ea28-4eac-889f-fe81e239e487"
"5de11ff3-dda0-4d43-b801-df533f415db9",8,1,"bidder_id","111020110","C38907"
"5de11ff3-dda0-4d43-b801-df533f415db9",8,1,"bidder_country","IT","MT"
"5de11ff3-dda0-4d43-b801-df533f415db9",8,1,"bidder_geocodes","["ITC4C"]","["MT000"]"
